"COU","Country","IND","Indicator","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BOL","Bolivia","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,247.523,,
"BOL","Bolivia","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,311.722,,
"BOL","Bolivia","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,297.281,,
"COL","Colombia","I_1","Total gross premiums > Total","2009","2009","USD","US Dollar","6","Millions",,,5323.43,,
"COL","Colombia","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,6492.49,,
"COL","Colombia","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,7601.64,,
"COL","Colombia","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,9144.35,,
"COL","Colombia","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,10207.279,,
"COL","Colombia","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,9689.812,,
"COL","Colombia","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,8003.068,,
"COL","Colombia","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,8049.885,,
"COL","Colombia","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,8977.904,,
"COL","Colombia","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,2448.002,,
"COL","Colombia","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,2913.479,,
"COL","Colombia","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,3396.986,,
"COL","Colombia","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,4284.691,,
"COL","Colombia","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,5214.051,,
"COL","Colombia","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,4602.142,,
"COL","Colombia","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,3727.186,,
"COL","Colombia","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,3878.541,,
"COL","Colombia","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,4566.8,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,2875.428,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,3579.011,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,4204.654,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,4859.659,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,4993.227,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,5087.669,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,4275.882,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,4171.345,,
"COL","Colombia","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,4411.104,,
"CRI","Costa Rica","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,718.39,,
"CRI","Costa Rica","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,793.393,,
"CRI","Costa Rica","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,926.933,,
"CRI","Costa Rica","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,1035.946,,
"CRI","Costa Rica","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,1156.553,,
"CRI","Costa Rica","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,1049.382,,
"CRI","Costa Rica","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,1210.534,,
"CRI","Costa Rica","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,1319.249,,
"CRI","Costa Rica","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,63.205,,
"CRI","Costa Rica","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,83.905,,
"CRI","Costa Rica","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,110.443,,
"CRI","Costa Rica","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,139.28,,
"CRI","Costa Rica","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,142.334,,
"CRI","Costa Rica","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,133.058,,
"CRI","Costa Rica","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,186.083,,
"CRI","Costa Rica","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,194.313,,
"CRI","Costa Rica","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,655.184,,
"CRI","Costa Rica","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,709.488,,
"CRI","Costa Rica","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,816.49,,
"CRI","Costa Rica","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,896.666,,
"CRI","Costa Rica","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,1014.219,,
"CRI","Costa Rica","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,916.324,,
"CRI","Costa Rica","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,1024.45,,
"CRI","Costa Rica","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,1124.936,,
"SLV","El Salvador","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,477.7,,
"SLV","El Salvador","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,502.87,,
"SLV","El Salvador","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,546.14,,
"SLV","El Salvador","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,571.79,,
"SLV","El Salvador","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,608.62,,
"SLV","El Salvador","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,619.33,,
"SLV","El Salvador","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,99.1,,
"SLV","El Salvador","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,114.13,,
"SLV","El Salvador","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,145.97,,
"SLV","El Salvador","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,146.89,,
"SLV","El Salvador","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,155.79,,
"SLV","El Salvador","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,153.18,,
"SLV","El Salvador","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,378.6,,
"SLV","El Salvador","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,388.74,,
"SLV","El Salvador","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,400.17,,
"SLV","El Salvador","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,412.4,,
"SLV","El Salvador","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,436.83,,
"SLV","El Salvador","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,446.18,,
"GTM","Guatemala","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,610.808,,
"GTM","Guatemala","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,682.878,,
"GTM","Guatemala","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,749.371,,
"GTM","Guatemala","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,804.276,,
"GTM","Guatemala","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,855.815,,
"GTM","Guatemala","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,953.164,,
"GTM","Guatemala","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,124.096,,
"GTM","Guatemala","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,135.902,,
"GTM","Guatemala","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,156.017,,
"GTM","Guatemala","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,156.244,,
"GTM","Guatemala","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,170.421,,
"GTM","Guatemala","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,195.701,,
"GTM","Guatemala","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,486.712,,
"GTM","Guatemala","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,546.976,,
"GTM","Guatemala","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,593.354,,
"GTM","Guatemala","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,648.032,,
"GTM","Guatemala","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,685.394,,
"GTM","Guatemala","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,757.463,,
"NIC","Nicaragua","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,138.257,,
"NIC","Nicaragua","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,156.846,,
"NIC","Nicaragua","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,177.774,,
"NIC","Nicaragua","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,190.712,,
"NIC","Nicaragua","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,204.33,,
"NIC","Nicaragua","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,21.835,,
"NIC","Nicaragua","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,27.018,,
"NIC","Nicaragua","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,31.571,,
"NIC","Nicaragua","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,33.118,,
"NIC","Nicaragua","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,38.015,,
"NIC","Nicaragua","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,116.422,,
"NIC","Nicaragua","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,129.828,,
"NIC","Nicaragua","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,146.203,,
"NIC","Nicaragua","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,157.593,,
"NIC","Nicaragua","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,166.314,,
"PAN","Panama","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,1159.38,,
"PAN","Panama","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,1315.91,,
"PAN","Panama","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,446.69,,
"PAN","Panama","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,522.7,,
"PAN","Panama","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,712.69,,
"PAN","Panama","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,793.21,,
"PER","Peru","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,2659.853,,
"PER","Peru","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,3040.526,,
"PER","Peru","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,3392.207,,
"PER","Peru","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,3601.807,,
"PER","Peru","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,3709.277,,
"PER","Peru","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,3354.374,,
"PER","Peru","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,3500.208,,
"PER","Peru","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,1276.213,,
"PER","Peru","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,1435.041,,
"PER","Peru","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,1587.255,,
"PER","Peru","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,1767.871,,
"PER","Peru","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,1793.68,,
"PER","Peru","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,1519.041,,
"PER","Peru","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,1644.414,,
"PER","Peru","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,1383.64,,
"PER","Peru","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,1605.485,,
"PER","Peru","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,1804.952,,
"PER","Peru","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,1833.936,,
"PER","Peru","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,1915.597,,
"PER","Peru","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,1835.333,,
"PER","Peru","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,1855.795,,
"URY","Uruguay","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,1061.713,,
"URY","Uruguay","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,1208.333,,
"URY","Uruguay","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,1302.801,,
"URY","Uruguay","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,1277.474,,
"URY","Uruguay","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,1576.29,,
"URY","Uruguay","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,279.854,,
"URY","Uruguay","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,346.671,,
"URY","Uruguay","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,384.473,,
"URY","Uruguay","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,427.118,,
"URY","Uruguay","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,665.189,,
"URY","Uruguay","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,781.859,,
"URY","Uruguay","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,861.663,,
"URY","Uruguay","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,918.328,,
"URY","Uruguay","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,850.356,,
"URY","Uruguay","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,911.101,,
"LVA","Latvia","I_1","Total gross premiums > Total","2009","2009","USD","US Dollar","6","Millions",,,511.833,,
"LVA","Latvia","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,433.836,,
"LVA","Latvia","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,554.746,,
"LVA","Latvia","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,574.369,,
"LVA","Latvia","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,625.325,,
"LVA","Latvia","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,686.465,,
"LVA","Latvia","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,589.048,,
"LVA","Latvia","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,589.015,,
"LVA","Latvia","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,727.87,,
"LVA","Latvia","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,81.254,,
"LVA","Latvia","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,99.74,,
"LVA","Latvia","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,102.341,,
"LVA","Latvia","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,100.974,,
"LVA","Latvia","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,118.454,,
"LVA","Latvia","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,141.456,,
"LVA","Latvia","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,127.476,,
"LVA","Latvia","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,136.838,,
"LVA","Latvia","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,163.467,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,430.579,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,334.095,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,452.405,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,473.395,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,506.871,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,545.009,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,461.571,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,452.177,,
"LVA","Latvia","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,564.403,,
"PRY","Paraguay","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,223.672,,
"PRY","Paraguay","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,366.938,,
"PRY","Paraguay","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,427.904,,
"PRY","Paraguay","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,368.02,,
"PRY","Paraguay","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,389.644,,
"PRY","Paraguay","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,44.791,,
"PRY","Paraguay","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,56.713,,
"PRY","Paraguay","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,0.846,,
"PRY","Paraguay","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,54.338,,
"PRY","Paraguay","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,158.753,,
"PRY","Paraguay","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,322.147,,
"PRY","Paraguay","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,371.191,,
"PRY","Paraguay","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,367.174,,
"PRY","Paraguay","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,335.306,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2007","2007","USD","US Dollar","6","Millions",,,4579251.726,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2008","2008","USD","US Dollar","6","Millions",,,4523212.27,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2009","2009","USD","US Dollar","6","Millions",,,4271503.41,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,4342743.479,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,4636577.487,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,4689690.002,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,4864516.738,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,4949416.924,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,4842891.421,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,5123203.364,,
"OECD","OECD - Total","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,5051855.486,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2007","2007","USD","US Dollar","6","Millions",,,2464660.203,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2008","2008","USD","US Dollar","6","Millions",,,2368974.168,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,2102118.482,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,2155544.436,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,2451934.979,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,2496711.128,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,2563242.964,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,2484787.21,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,2384641.965,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,2395965.828,,
"OECD","OECD - Total","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,2289028.495,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2007","2007","USD","US Dollar","6","Millions",,,2114591.523,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2008","2008","USD","US Dollar","6","Millions",,,2154238.102,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,2014945.307,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,2035637.153,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,2184642.508,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,2192978.873,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,2301273.781,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,2464629.729,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,2458249.449,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,2727237.548,,
"OECD","OECD - Total","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,2761836.454,,
"BRA","Brazil","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,69867.102,,
"BRA","Brazil","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,55518.89,,
"BRA","Brazil","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,58914.161,,
"BRA","Brazil","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,66430.752,,
"BRA","Brazil","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,42060.973,,
"BRA","Brazil","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,34819.438,,
"BRA","Brazil","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,38935.046,,
"BRA","Brazil","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,44172.45,,
"BRA","Brazil","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,27806.128,,
"BRA","Brazil","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,20699.45,,
"BRA","Brazil","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,19979.114,,
"BRA","Brazil","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,22258.299,,
"ECU","Ecuador","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,2316.344,,
"ECU","Ecuador","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,2135.468,,
"ECU","Ecuador","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,452.807,,
"ECU","Ecuador","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,470.785,,
"ECU","Ecuador","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,1863.537,,
"ECU","Ecuador","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,1664.683,,
"LTU","Lithuania","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,595.686,,
"LTU","Lithuania","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,684.78,,
"LTU","Lithuania","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,665.122,,
"LTU","Lithuania","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,753.055,,
"LTU","Lithuania","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,797.181,,
"LTU","Lithuania","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,715.459,,
"LTU","Lithuania","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,785.412,,
"LTU","Lithuania","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,893.207,,
"LTU","Lithuania","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,206.822,,
